user_id,num_sampled_business_commented
KAvzHoaa0N9r5OuUrtfBfg,1
t4gMVRrcxAJgWzjbEh5rNg,1
CwU7o0AWs-Ytya3i2gKZgg,1
Oa7RvKLQ9y2Iq46nu589hg,1
YB5Q76FBd1OuA1K9SglB8g,1
BdYnPYu1iWK8Asm7JkZ4jQ,1
fQvEDsnHRaqOCy7482cKBw,2
SbYuWKPEljd8Vnrae2pycw,1
vWhb5cC_oKEA4oENzM4juA,1
IGRyWkpHZPam_IHBCl-Xpg,1
vShUTiULohPmLzNuycyWEg,3
U6vKvA3SxF8Ji2oDj42YMQ,5
YeT54AS1s5HR0lXqvmnxdg,1
_dzcRnt0S5yTNLKs2DjbfQ,1
A-HY2ePQUfVZZCvQjgJlXg,1
iQHu3Szb5-hJ7jsB70Hg6g,1
Gbrc43xfzQn4Epyi-LDV4w,1
Sky1rBgrclYuGfCTkbE5DQ,2
3V3Iauf9l-BLcU_qDW_G2g,1
TqwNMK-YrD_zGqt9XhHvRQ,1
KDgpnB-91tZz1CxGgDhjEg,1
U19IvPjT2uRGX3Kp-OhmWA,1
mDqBkEETdmC3js90oPtnRQ,2
D2a2w2YqM9GT_g-oyATH1Q,1
JGKSv1VtaERrGUpkzxrYhA,1
1SlbJ9v7tVXnQa0-GxKo0Q,1
49gp473HvrhnCNed2mKPWA,1
cD_hpkvErXCyQHBQzv8KYQ,5
Xm8yd4MOdg8W_gn3Cj4ulQ,1
nxok4Iw8FXt0L4x6ePR5mQ,1
26iz6Q8DmAkHGjmPblnnNA,1
YtMNTK6nT4cPyDIE0_jyjA,2
fCvMnJU1Z-XhAjKg99wK3Q,5
gIJelMR7ZyQNrTroXPQ5YQ,1
W-aNmoh5OGORqCIYSpjRWQ,1
w8cYE_IGEeGnHDt9XRxxZw,1
S3BhnOM4rc10Nib7HzinGQ,1
7rnxTWzMOb5ZYg2cEsJRgA,1
niek8s8Er-jr6k6Yh0sq5A,2
6PxYMcL3ZlHbLy0WQ0nukg,5
9Dst1S_YPL1i7ng4dfAwOA,1
4PQLQjg0Odu1U8A0xEVN4A,1
ODSyLo8F6lEprX4GA75qKA,5
iIHbW2K5L8TzLTAvQWeZ8Q,2
twjXZEUqly80pgtX05J-WQ,1
G7ExUmcP-aGgIbpYZJaWVQ,2
wHur6rv_jQEf8cNeRP_bdw,1
wQGmWe8ysGk4AZ0nCToVpw,1
qDnHaU7tWzGakILTd-8LWA,1
027J7LwUhC7dSquzFl6buw,2
eO2fOjPqPO4uKEjmicvCnQ,1
jmtFJrWoKV1sNTy-2dLoCw,1
k-A7j17Xtd7Ps67h8y7gSg,1
1da1ak2BlbS7BLbopJlwnA,1
MZjjKyCs-XKpiIPhj74LgQ,2
T7AVmkj5XlSu9PbE2x_kBQ,1
N06FoSY0LZvReWRe923_xw,1
BFsoIAUTvvFmGwg2EAIrcQ,1
XPibavKMuXRORpFG2UQ1Jw,1
BjuyUyTG5B1AXHEjHnJO6w,1
WEFBNv2ktb7srEthw2YIWw,2
mGdMAkgnqW8omQuRbsOAPw,3
tnRQvvqtN7LLOkUHw1kCQQ,2
T8X-3CdpogjN9hfPmOPaAg,1
uu9O0Qa1uG6Hxt8g2gkq8w,1
XJldV4_LizlGb1m44zZWMA,1
dh3aRikkzRFnzRWYB1CRJg,1
wnJWYhBhUf2p_EacaA7p7w,2
88n6ZD_dTLXlGU4ULAnIGA,3
OJz3d61msrqEWD_gykCHBg,1
iSSTnZKWfqoI16jHf7WZPQ,1
XxG5SZOPkihWeJe3r9XL8Q,11
LwzvfuhrrTcf5Gi11VMROA,1
B-SGr0EcCXIMFBxUDUPXxg,1
3Wzrl3snzqYrxFQuv2k7EQ,1
GJ8sWlT1qggd1YIf5zWe2w,1
QSqU9yuhBpcCz42BDufXEQ,3
_F4XvcacsKIacKuZPb6Aug,1
SDom1W7Tq9erb02woZeLRw,2
IMOojMs4kpwn5vdHcCCVSg,1
yVWfFSzKkvYTXdIo3VADdA,1
K9yshx7Jg1VmsJKia-Y9gw,1
_C9zz6Rb4oOTBqnXp4ODDw,1
QD-LgDsxVILfc3G8Mc1UnA,1
6d5-i-211_CtdGoQGUL5gg,1
iTeDqHy37oTQxPR_-qHaCQ,1
XwjwaBPQohxQgZHF4J6PHA,1
4-vRYjiAvwZ6QIevOXtBjA,1
K-bOZWEdiMgcDh4JNR9MQQ,1
IAXVAZsCWrtex5CiKJQPyg,1
ggftpJ_Ab2uiuv6Ux0gZCw,1
GMmMkvUk5dWsVr2K315XEw,4
Osgil29kgQOQxv_YIjQjNQ,1
o8Rmz_VFcpa5up192hhRbA,1
0l9ENu0sbFXyWC8X8g-BFA,2
P8jPiWHvIiiwdZig_1yS6w,1
V2P_uZTNb0tYKrnYwGzAJQ,1
HrUlg9BnCdzp7nbTmiSAZQ,1
C-377gc81HxjfeBE6DuBTQ,1
hD2jSznWP5xwWfjOLzsq8w,2
bSsJIs4qpwx7slEKvWgfAg,1
V158KvQ-bXhnWp8iTwjrkw,1
I6cpb9nO6TiwBgA4RV8RVw,1
yaI_-iJ3P4KGfg0obUi1Qw,3
d-IPZeNdWGcF5dzPicFmDg,1
P0GqCXUrq5fwJhCo_zfr3A,2
08JVULMPb60xWfkqMiER4Q,2
KCMoMqOkTxTXmwGuSGaPPw,2
bvDK9nYuYO1x3q5QEbbPwg,1
3ymAcjY1cRAuB_lp1rAYEA,1
Cz1VMvWxclRwT65RThHVkw,1
IMVQQ-uoS9BWI7Qrs2zP4A,1
3mYOI1IGRZqkyyVVAv6ocA,1
fFKhHqwhENswtBQQGGhB9A,1
LtmTlqoCCnSft1jXsMq_bg,1
fNNCmaI3qvqUDkhFNiVg_g,1
QIlOPJBsn5JDyMW1hrH6GA,2
VUoBRXLPbDRbP2WcKQ67Og,3
DIfh9SyltN10DVUvmXp-MQ,1
S97w3s5jtCY8zZFUoTok-g,1
aRYk2snBNhxAk6hBgWD-Aw,2
AUqtZltB3tbX6QS3SUEsMA,2
kguAepQcoMvjLBn11haL0w,1
gRtDkEdF3rg2mbDetBcLng,3
RvtkKSs2DU8SL1mmEewmwQ,1
5rTZKXPj38392L4Ym7TLPQ,1
dJaiLr5GjzHnF2aH4yOw_w,1
Gs_um3f9BpnQVOJEOHFHfg,1
xtgXIOPUK6coF96p5KPMXg,1
fpTjZHM4pHwTtYyiZh-C8A,1
Q8-bpG6jMCMst4hS1gzDcA,2
nj_-NdoYZ0C7d7k-66NwhA,1
unXp_tdjbiNfj1LS227Ixg,1
MOkaqkos_5Iq2BN-CS_G2A,1
GR5zk5ur7YvMWb2HH9YYCg,3
ec4JPnlHyXDJO6Cyoi-U5g,1
OMOmn4NfPQKtPFv5puZkJg,1
Kbp41jHoSmEd2goq5sLjLA,1
RR8u317iizN3bZrnhw5m7w,1
3QpqEieII4-OLfQ0E0XHwQ,2
ih5SaH9l3lAe6CBVAQ-Xjw,1
GAKqGVLBA1t2iR9WdGec2A,1
_7ORr0_f5IwV2_x3dL91Ew,1
QEHGOdv-Tr96DsZ12U2csQ,4
I2vGYatfA7Ej5fXWLfN_kg,1
etLA7u9VoTVbuyJ34FUAww,4
yiaeIkI9BfaiPHbUUpHHIQ,1
gWGKximJyhxhFxMaS-_ldg,2
i0vpmUjaU5igqIXO_n0pmA,1
Ny6aXQjKp53iVfaoFNQmnw,3
I6HPSQhu39DmkR3DvaDd7Q,1
2uOeYJLED9dJTeFgLMFNGw,1
9_MjcE9N_okTAqAG8Va2Zg,4
6zjgScBkw_4TjBfluWhUxQ,2
1McmDac4N7vupgE0PoCcMA,2
y3ymr41oN6yloVbA5e3WkQ,1
iqFufGb-z2dd162dA8I4GA,3
1nEt3kNJs_gaq433fBCs4A,2
YA4vx_4sLDYM2qmLOkMXgw,1
i-jZtvFzs-A3tBQ6F-lDag,1
e8pvmXGYfGQTXjaTrwKmZg,2
4CCRaRde511tgusPgocYSA,1
B4Im2JKMDV5HZ1neZcFw5g,1
iIwfA04Wp53bZgcGiSF42A,1
aQfayV9mBJOf77W4EnWo8Q,1
J3DBUxguP9kDSgsh5oBvJA,1
986AAhyF6QKdS6-F8pkfHA,1
nbnqDOVQONj1IvZtUVY9mg,2
dZvl_vU8s8TSlswf6cSf0g,1
E6DsYJVj_mVFjHT0Je19iA,1
hE0ncZr2R2nR5go3WIbuKQ,1
LzkRe929d9gOl-jCpx9-iw,1
eqHsgwzmJQfS7IVcjd7vEg,1
CSlSrXuvZSoSBiuhoysGJg,1
7d3TmMAhl7LvUpXe-gQYgg,1
3Hq54qLyLgQqwD65_GlBUA,1
1pDIAbNBTzriR7XFzn4lFQ,2
RPEagteQZbE0fm0nH9HXUg,1
5QeDgp1K3LaIDWEIvJxLaA,1
dhhueHEUCV2Ya8A8WHIciA,1
1-sszuYIzD6T19okC1NTiw,1
xZQg1rR3euzdGuJ6x4tBGQ,1
xWo5LSE7Tv3gNp-rGE9qZw,3
9Pca93qIeeigfcCR_VOBHA,1
kp8CJUvgFUxj7vumPkuPKQ,1
FHRvJRdVoIizPu0rr5A-NQ,2
mpZL_HqZAFdwoTiwlO9x9w,1
GTDYTVgWBc362mzDLjHbLQ,1
ky2K68v7OdceVrwrFhUt9w,1
k6JrLhIRjctX_O131kdQqw,1
WoxbESwvOJOrX5LTy_oV4A,1
KsQveNcV0hc50OvbWqttMg,1
P04JbXFoxILx84_snvSB5g,1
nA7Y0FGMijLpSXMz8DwQTw,1
9gXHls_TyjlWGG6qL3MsCg,1
m0sofTlwN478GWvNKFGUNQ,1
0a5LCpfG_bYhiu8NqiS01A,3
OZ70KMB-HBJAAeXnIlC8Ew,1
BauGuxnLzAQLCJnB4HKdzQ,1
M_si3QW8f6kDheJ2Rr8MTw,1
3vxLU3LfUZJumXuBCyRqSw,1
Wb2wbDSgoIg0S68YQj1Kjg,1
fgHiZ9AEKqNeB2bejwfoeg,2
yiyADfttSBJbMM9KT5eWgQ,1
4oqbwIexECgQYBNcz45RMQ,1
Zti7_w7TuoY4OHjoYpNglQ,1
kt3o8PY30cy3midD_e-JcQ,1
vR986-cV86ts62yiXkPjzg,4
4KV_ptAjl4xFO6Y3Rpa3MA,2
r5nlC6HEHxATSvxOZFayMQ,3
X_FBOlNsrca8_PiSgxIOCw,1
6jmQkkC8KZnQznFyv0Egtg,2
s0kgH3Iu4XhzHNqOzVdCZQ,1
jSaSQIi4YnWsSYvtWlNy9A,1
zJjD05HUOv6sNOL_DAt-9Q,4
YK7t9fPRppu7ORjYUqTr-A,1
DW5EircSfcNORRn8QBcfIg,1
yFSZkVlJsvhR5KqtKEauNQ,4
iD0Q9XPpnIkvYf0kG-aaeg,1
me1OS2DZ0SCk5yjenEsjXA,1
iQ7aOn6YsNBLuXmKWAtRGA,2
FV494eADi-JUnJzgF98epg,1
6xIeB4QqG9GfOoZQDe1Klw,1
VlbzHJut6vDyuwm7fn_0bQ,1
Uv2cP-F3HoTrTlB3Ks7PeQ,2
J0wg0qAKdb1w4vhpECJ8NA,1
14Gzj6WuIKSsEUNfqhangA,1
nJ3qL_LU_idk-iCera6nZA,1
r_KG5voe5o257qH_mMbICA,3
basknhMuNaSGDxqo1_ixtg,1
jMRrwsvrqr9pGMUztc4HNg,2
1hljKdX2NGRbuW2dtlhXUg,1
eciuQSoMjdI8ysn_B31R-g,1
dWMSj8e1l26FP594D93_wQ,1
b5P9_n5K6fSR_Z7JcRwpvw,1
bUM4YLlikoDYs5Zry7yCNA,1
FuCU2CUf6OEFQB4IKPLChA,1
AiZVPOzmQzDOOPyZGnkI-A,1
SyOhUkJapgncVvjhTnbEPw,1
F0sPQHda2F30_rFRR_K-Xw,1
t4RLfHlTiaC8zy15fnXG3w,4
Q4UlaN2afNxXbTJxyPALZw,1
RST7syQALq4Xnk57tvoUmw,2
JT6i5K6iRBAIyS0wCfIutw,2
AMahFqJ5Hjt1-t5GmYHmeg,1
RgaOYkq6WPw1Dx7BVON9Pg,2
gwnKtLj9BMdTfc31LZGoRQ,1
QBLuAGAqGn8wIiagkefX5A,1
FxPbzkDDVvoQ8ZtuWaatpA,1
EMkBK6MTR6N__Ubd3s_kXw,1
k5KUDrHAbLGPNsr6fSSsrA,1
Q1HeDqckIPvD2zPewwU2Hg,1
i4bpqkqqPC6frpFnqSHcdA,1
7pemN6hAeNGNIJV6zGxtBA,1
q14QGV6BwGq-WuS63Bm4Uw,1
eXUfoDcf1qwpj-sw8gPoew,1
tGVSgT5yZ_cryIznp0FDWA,4
I4K-0fNH0oMSq0HlpY6YNw,1
veTrby4Zx1C_M5bAAp_c6g,1
ui9Mx2bzUOv6UM2jkhbmVg,1
zTdqY01TtQeXEywavmE8Vg,5
kcrF4lRPHEqS5UyyCpWWHQ,2
x_Frpa8QWc25FDJ5BJM8tg,4
7JWFR46mj_JbVuWSu4oxqg,1
nxhqIqEbWuNyQSooTcWi9g,2
NhS0E-rFpfYvBpidb4epyA,1
htJYgZL6WqyS-nENeDu8aw,1
eyymf2yGAm9aHP7hyhb_vw,1
zVE4xnBy0bj8n3oa0yahYw,1
7atFZZ_8pGaDaK4pV1EsQA,1
Fo_9QYqdQtv6FyzbXJ7osw,1
DbFtbO-M_jyaFTuUqEw1Zw,4
gSIew_4a7e_NPp1lTT92_g,3
PBebdnIffFl7RmmD3hS5Bw,2
mJmTKgSF1VboDUPK5yBiZg,3
o2CzlUJZn1mdlbWZRNK89w,3
TuoOean2jgxevuML6i75Sw,2
4unuFYakx6dLLpj1xR-0iQ,1
c87zSGqkAh_HhGM7nR13vg,2
WMMMwgYnYsCGb6UV3o5aNA,1
qfO4PWrBqatT4R7nHOd4Vg,2
UhwQlyICmZcQNmcGFiM4dA,1
qbUnvwWV7fXwMSdfvXk5Tg,1
H01LWzZGaNMM91mjYGtGug,1
5mQKvA45HH3HybY55i6rUg,1
fnnW9C-K44zvOIg819VPig,2
2vCGxqJdTtC6Q4LTJY-FkA,2
m54lp3WMep0FLMvvohkr1Q,1
3iF1lX_TTRDzp8IeInCu6A,1
WenehJGDADPGoohhNHL72w,1
VN48Nby-iMfDlrr3vieUaQ,2
-qpcXRg6X_hoIQCLuVC4Pw,2
in6lrH6J3OF9eBCE7y-6nA,1
0XLUjkN558a1EGwHKf40IA,1
jMxpzowLAaQCsdmUKzyWxg,1
dUDhHoBcfFXrbtrNSV9sKQ,1
g9VhlGeHEoRfHFzzmkBPVA,1
8Flg-teGj3Z6fGunMIti_A,1
F5ZPA9miuIMAsps4GUyUOw,1
D_HI2nRB_iFCHVKmbOuq5A,1
IEYxfnpR9WQoLppnHxQdMg,1
vq0RhJrEaAFOjyrLyKnvDQ,9
Kq4bV2A6Nv71KA5dZAB-2w,1
jqK80B0I8_n6YxoKD05zYg,1
vG1WGzvlti7g1AjiwTLVCg,1
hNMTLGUrSx712I65F8wVmg,1
bqHeol6Q75jvktD-dooUuQ,1
a2SeAQWwduCEljiCVi_o4Q,2
yNpOCYOylQMBz3387NDlmQ,1
YnAk0xF2CU2L_h3dHbOLmw,5
3EbbR8zhvxL73WztAApfvw,1
_Qb6tBg6oj1GkU-EuWbSXw,1
T05Dg24deqc-g5D3pN9OQA,1
BghX_5IFXGZVHG2iSzZ1SA,2
sNSxVDAVRJIDMgGvHMElSA,2
liXteMjTOH0wIeUV4kpyyw,1
MgI8UqZUociJq1UW-ppxWA,2
RDE6hOH1vnF1uIIMOidBjQ,4
lmP9JFUXlrmB_yn1NnCNrg,2
rb1gCIyinPQss5Smnfgr2A,2
9O5WxuK3rw11Nf0MhoAnfw,1
v4_F4a-MsZZicwqOlwhF0w,1
RNdH-576P96B5BbDkPSYEw,1
QZuSvLmWZ2KCQdjWOJ6ylg,1
OECk_TPbDGPCEJk6AKTN7Q,1
P1hJcXm5IE97yNNgoIGilQ,1
2dOzQTj-1e3cjwW5mh5dxg,1
wCo54SjUbh70r8kNrxxSpQ,1
MgSGp2NSTKUYl-IhxwuMYg,2
IA-fYpSVOJLP6Tstv5-Cew,2
BjVgW9ceHg5pP8glOoF0Nw,1
9YbN3y0GybEv5KvX0NNBQQ,2
20N0HaEf3l54RzZkOhWVGw,2
9EkS1vIekW9l14Hz_o5qng,1
WYrBXDamcLEVcnhLv1-V3w,2
bICGLXnbNwan7mWoghOxHQ,1
f4eODkTXIqUdCGvAwkrM1Q,2
5qibX3ib2G7v5Kb-F1eOGA,2
pgxbiGCqgNV878Sd_v7XBw,2
zsqV4bRKN_ZrGRBBmlV9OQ,2
KUc8IxbFBYAzHnq95ul7TA,1
7NyerV7a3CsvYC20iSfLHg,6
vhxV76Z0vCnErHuq2rJvQg,3
EzhsbPAl0LhTb5m9LcQiXA,1
DvQJNI0NwgM9fjeqlug2kQ,5
oSnApuVK5xbXnJcJuqyNCw,1
qNeege7A9Tmy9de4vmfYjA,1
xOCT9pbGPW4Z4sg7ZMKsbQ,3
H4ZHtrLBdOLu_Clhx-KH6g,1
X_7_gVT3d7Y1YaqkKErBqQ,1
-HtYnx7Tk-ZKUE2Gma5wMQ,3
WZYwcbbz7QFv75cRN-Ew1A,1
D5eOWt7KhoiMGtXgRxzGeQ,1
j5N_dmLvWpFjDk26CxbXpA,2
S6jvyE3e9JNFVuReF1RSlA,1
5lXLfyND3naSNHEuiHsjmw,2
V4_EafNztdI6_9ec-tUWEg,1
qZSoMOu-ykLn2NwN6cF2uQ,1
uk6GO_WSlUACYHMAASEC8g,1
LU0IDb2w7Nkg70aTWKpymA,1
suW6K4c83RN6ujEqDjlJtA,1
QwkqQgH7hEEdJXJWDuojpw,1
d2gqss89IhsHak5mHlWnvA,1
Lt-YZ6x8dLcLKsd3H8guoQ,1
1LkkzZ_SlF3BJIhzJX59fw,1
P_ca_qoXO3nN2YSYvlm7-g,1
sgP_obraWfCYrrNPB5gStg,1
9YYsLhiOqwRhqmL87HjMPQ,1
595ed3YfHCNh2W8t2-hpAw,1
tS78kRmhpi2NZbtvFu9yFA,1
ARdnf-utM3xFjPpDWOC9uQ,1
3wmhky2VOA394cQrBwaCLg,1
8h8EdRpDw1BcqpwN-0s3Sg,1
4b0UxqNVjhuf5Vi3yYsO7A,2
yRqxFpGHgiOBDeWc_DqDFA,4
OqB9v3n0n1F-Egd-L7yNIA,1
bqzhmZveF2S7uPL0xIZxZQ,3
tp1OrpUYUBB9SHyK_Qp9uw,1
BUgsswZD3aAeZRsF7JdoXw,3
c0tiWWhq7QxJOJ5iCkOACw,2
8gc8dZzfHuH1Q2tf8cz3EQ,1
dzZZl9mTut7T_srEWRjxyw,4
TIOaPyCdAY8I6qo3A7AAYg,1
VB_-VaOfdMzthR0EpRfAmw,1
lR5XEdzXV7pawJnRcexTig,1
yT-Qpyx_q6PKcqeqPVhfCA,2
cnmv25MliAd_yKeIQhyYGA,1
SQ5XPuVs2lCPGpsTZqxHWQ,2
RXLGBf8mOjNiCzeCkd2itQ,1
CdaPmDTrsO3E8seHiPX5kg,1
ORnE7E2bIRkgm4gUKIMdEA,1
rbZUI-pxlEqXK9XOk4Hg_w,1
7vSWvH103vfYjZY5bOb0nA,2
t8PSiUu5GokfCy7EtEbcDA,2
Mybm0yaupKRhu9tw7719Fw,1
NTId6AmXei4tRhxSoZ9U_g,3
dOvgLs98Wu8RTfYuy5lUcA,1
AeYnyV4_EjFK0ODdaRQKSg,3
gpYVXnGf7wFyCaL7GCKh7w,1
ARiA1UDf3gxWZmQnBjpHIQ,2
M7JK168-FbEwMUjUWLQFag,1
5UvywjLgmd9ZJ4JCYgA9_Q,1
345cM-IMsRDwutYG-AkJNw,5
xYebgv9IBtTbNRG-vFq1BA,1
WC7eeca9o9LkaECDWRUfjw,1
WVFOh-dbgV4HfVcrzikU0Q,1
S6vLK91i-Y4dGEBu3A1duA,1
1cVxEC8--xQ5J1ESVlbfug,2
UMeU_0en0LSFQCrwN5Tf1A,1
8SLg-p3PvU4PTae_T86DHg,2
d-zLuQM0wS1hekqjlqMCLQ,1
Hn1TrduL854zygZkKJebcw,1
iWRkze7rgT4oPnC3gFMSzQ,1
2-0rJT8B0fiw9zwRLGDXfA,1
wiOicpbwPJnlZAl6N_g4Lw,1
vCDuHspht2en0MwqNiVHnQ,1
S-GqO8ic76D2SQpGvFp47Q,2
G230BsZGoyR6CppodmEMKA,2
UCRr0JU64izlWm6pWNlTpA,1
OFFNS1R0jFharwLzPqo72w,1
DaojmY61_LwOmOfGBSSA4g,1
8RcI70U-oxQacZGJhA1Aww,1
G62PqVhY8I5iTDIAuPvBfw,1
fDhU4o7V4tpC1HuXQDm7Rw,1
M8YcVSfRkTjKEPWeoLe_kA,1
mKwSFl40ZaLgVo3WqCn_1w,1
lURsiOsnd-g0sN0B8q5Jag,1
SHX_X0nrvr6QeBGW2TWBzQ,1
v1XlGoXwCBJMgGEND_3ZYA,2
qKd0Itbf7FRuSISBZ7SXFA,3
3NHdsuZYYeDD5t-v7fe3Kg,1
wL_AvY-b5P49Zgn8BScewQ,4
s1eeQy0CxZitwduDeXrKcA,5
LRtCV_zkyEfTKiB5NKSLcw,1
Lb8y0GXEzHRgKKCCq8ytqQ,1
rAb_DoRzYhxhn-_TAMtnCw,1
p_ZJ3Kjg68EOYzcXiLI7Ag,2
WBpl_zQl3w_gd66gPN5CTg,1
KVC4QS2IgTqc46TpitEBTw,1
u5NXKkrXPhAvfeUX6vFn4A,1
vrKjn0kVuLR7An88uDGVwg,1
gsO_wjmGlBVUxwh7vzbaYQ,1
e76XOhFn_Zd6r_QyqG-beA,1
uFAwNo92KeqjaJd3OEQ-Qg,1
fa93iUrFw87r_3UHOMDJHg,1
mJRluHaV9EVlXDcsH-bwyw,1
a3Cry-SZASGcgX0FiPyyWA,1
8L9oiV_vfDWI2y71EnbbbQ,1
LNxy9BXE6SDol2xrGBpqmw,2
qH7io5llpJ0AeG9b2HUqAg,1
CZb3F9PjQGxeHjx73vqi9A,1
8KEJbmlHpb52XXIt-wbRkA,2
tmEVTwI6wERu9abZa_mN8Q,1
lZ4EjPn8U1L_Yz23zgddpg,1
_I2Uj_ZtE7fHX3rUw4LRsg,1
pjz7LWbOmJIkYYP_ohNP-A,4
gyVzycAJWmFYFRidsl0MuA,1
yxpAKh8D3eylwLsVRQ-O6g,4
TmOwEMwajAkVqSlGybsxLg,1
DvKG3Vkq1NDxj515jQFT6w,1
c3OEFSOgGsHFkSVNumgQbg,1
xc6ZuyEy9jVc2An5YYfPkQ,1
NxZyX0huMfhSd5IL00PduA,2
lFMJ6OMd1ELQqEtx165RNA,2
Z19QkDdtqhl7w88AR_ENXA,2
xZaahnVJBLlPmlRL_HcsMQ,1
q8zJlNacZ7IVGZMUSX5vcA,3
rKGTBWaFgu8a60DFqeK3Fg,4
aphPx4UGFXBTkXb8gmvd1g,1
-17e9CmDkOeaZcucGhebWQ,1
gQ9qMgf5OoV5Isnh6pWx0A,1
d-KStONbKc5jGJNZgs9MZQ,1
N6Cgpk74XdvvfCAKCa5J4Q,1
Y4XzMdMGACOsY3vD8FWodQ,4
skD0N1Jxk51EIbd-6YqfTA,1
6Hgw7SON--TqcRc6VKFYFQ,1
BOOrdI-yTzN7H3GLFwOY6A,1
ZEUmH_BJwKRMezqVBjS1Rg,2
hAn0kJxq-EraJKUGoabDJg,1
EVHJzYSOykS3BlgrnWL0cw,1
NHmVJtgTl_6HFWTb8IAyBA,3
Zohjr4ZPl76vryPqiQLJ4A,1
YczR7-xnQouBKetVG-OR6Q,1
lEw2VL9JCDFk3R5NzahqnA,1
1Ru4Vp5HTo9szC-W_3KtqA,1
eJ8z1IFn0-uAW2BwjsFvMQ,1
wwI9PC5neGdOCqzbrXu3vg,1
LB6cNlL5g3it-pE6YPn74w,1
VpOHrJw8qapA5gGxH4pvyw,1
xz1aY7DmFUfiQ4QmJE-dDw,1
yJaoLCgixhm7lQWhgH0dRg,4
58cO_UTD_AwnfADxB4pNFw,1
PDhe0acp4C97Xu4DeEKnmw,2
uwJO6NZWes8npv3y0cKPMA,1
Lm7xdqhVmg4pDMdmHSBNLg,1
c_eT2eGqMMkOuIthgPO52A,1
LWvCSN8SvKgX_YMCd_GS6Q,1
CIE5MZ0rJvW3FbP5NbaTcg,1
PDrupOwLKEet7uw8TDLGDA,1
D8V25Fgm_awLQRrnxzVBzA,1
4e9-roUfqfa7fp3zdMKDvw,1
wt0xO1aEZH3rN8G0ZyLgtA,1
KqdhmK7yZ83qni0azmc73w,4
3X50XYvJTx8jFB8S99Xl0g,1
3Ugnq86RXJ3HRDct1uWuVw,1
pM89kUu7_Y9GErj1vndxvg,1
3QGiUMwzZOT4jGYhXSaJDw,1
33OW0kl17Of8u7673U0tNw,2
sUvxFtF0MfoG4ZmEVx9MZA,2
Kj7WAqwLoXOE3pPWUMSLZA,1
rL8R8bOYNAdbrQYZCwbMuw,1
cio1G2jhQ2gwHBXsfSkYcg,1
3nEANCp8ikZ_DFVn94hwPA,1
CqLufURxDwapnwrvdhR71A,1
5CbTPG6rukq0_3MJ-HwZkg,3
ubDCvhxuvRmy7b6leOw1Gg,1
r6AP4zgNJIAbbYnnkme_sg,1
gOFKiUhrNZUIF9EAVwCzag,1
s14WQQ7GcE16gM4Er7MySQ,1
71BoIKLaFuKm712_gp2gsw,1
KzENsIcCg3SDgvoXBMBjaQ,1
190F02byT1G5rlhbD5_Q8Q,2
ARHlG11NVB69dZ0Ky3HmXg,3
ZqtDVMkFNhUX1S5pGZoItA,6
2yf2Bqt4k7e6L2YaPVDDxQ,2
YJV-GiUfEokf4nRsKcsYbg,1
Pmdy9QrhAhTTTQay6jpU2w,2
l5CJXmfLDzzuXwh7FEM6Xw,2
FLQUSf71DU6UHjmt9KR-NA,1
GJQa-dxGynJkhDzKHLhgqA,1
Rti3GfyQrK8xVsR2Dv3rig,1
74f-TGx1vf7IdRumLFLYdA,1
C4U1y7nceNVPcG0sae61qw,1
m4RyCjoL5AzUmMHsph0d6Q,1
kLivYj5njJ1UNkFX_ukQgA,2
ltQRdaJZOExY-LZ-L_uxlA,2
eSgjoYtcKqW07X4RKOIjtw,1
h2rUO3c43z9Tpe6jkEcbEQ,2
ijVWGC2BU6ZO5mGwM7LBPw,1
mPwUKVgTjr7eWkBh_8EA8w,2
WdyNez8-bKx-hHb3fTSnUg,1
iwtTNJDtiounMj5DH8XB7g,1
NgeU7Cj1eneZYTPx0Z3d4w,1
H5o-CZeTwykkpPKoVhDVzA,2
w7fGmo62-PNaDZGc-iIefg,1
sbJfIoNORh-JiLTP5EYFPw,1
SO9FkyfukJBZACBg2N1_Fw,4
-ZZ2CREQ_3uwbTK2jU_MUQ,4
t5tqZu7f9Sud2GIHFd7vAw,1
ZA0zmP3cxdarO3LR2e5cOQ,1
M4oZpQXDlZM79kY3DCeFgw,1
3LIdnGd1_D6iGw27GR6VGA,1
0j1A6ud3TNl-tiOb71ArQg,1
Bx_FJ_8Fmmb--QfUYNt3Gg,1
ePm0UDfRzThVIsIK5gSp1Q,2
Eq55f9pvvi4Mf5Znn2gXSg,1
SLXPRSuWu7ebmdFsqj-mLA,1
jDamxf_eroCoW4lT_PhdCg,1
RK37xMNimXztAF01FHDUCA,1
SNnfO0Vw4ZN7NzgA7jvGxA,1
aFpbSvr8R7i9K_FouqSFOw,1
vmKv1PZIC77b3AbDUQmlrA,1
OWodEskZkHYg2pmKam9BLQ,1
xjDkNv3JodG04_7Oq2JD-g,1
g8OAgZLxxb6MeNyjNZr7tA,1
3DMhh8LDqHTRLj9-eE1iMw,1
nbb-1XcSVvWOsmkloVQvXw,1
fzuVX08vEksePxrR1spfqQ,1
zHYk9A4pJn9Lh_D553sRkQ,1
o-xcQe5gWOMV8VEyfqUF6w,1
u6fCVkrUh6qR3FYGUzVIsg,2
rGMLpCYgXWWUlE7HxCbftg,1
jhXbEbh-8W_evKb86LbRuw,1
QxCZclkqiGtLnb0P8NNB3w,1
